timestamp_ms,lastBlitMs,rectCount,dirtyArea,spike
1778358098926,0.3782,0,0,0
1778358098971,0.2914,0,0,0
1778358099018,0.3147,0,0,0
1778358099066,0.2925,0,0,0
1778358099112,0.2934,0,0,0
1778358099160,0.2838,0,0,0
1778358099209,0.3017,0,0,0
1778358099254,0.2904,0,0,0
1778358099301,0.2925,0,0,0
1778358099347,0.289,0,0,0
1778358099394,0.2833,0,0,0
1778358099441,0.3328,0,0,0
1778358099489,0.2271,0,0,0
1778358099535,0.3417,0,0,0
1778358099583,0.2881,0,0,0
1778358099630,0.2378,0,0,0
1778358099678,0.2959,0,0,0
1778358099726,0.3118,0,0,0
1778358099772,0.3131,0,0,0
1778358099819,0.2887,0,0,0
1778358099866,0.2893,0,0,0
1778358099913,0.2977,0,0,0
1778358099959,0.3811,0,0,0
1778358100006,0.2925,0,0,0
1778358100052,0.2949,0,0,0
1778358100098,0.2897,0,0,0
1778358100144,0.3007,0,0,0
1778358100191,0.3742,0,0,0
1778358100238,0.2841,0,0,0
1778358100286,0.2893,0,0,0
1778358100332,0.2917,0,0,0
1778358100379,0.3196,0,0,0
1778358100426,0.308,0,0,0
1778358100473,0.4517,0,0,0
1778358100519,0.3272,0,0,0
1778358100566,0.4491,0,0,0
